Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Dhading_Wind_Speed,Dhading_Temperature,Dhading_Precipitation,Dhading_Rainfall_MM,Dhading_Air_Pressure,Kathmandu_Wind_Speed,Kathmandu_Temperature,Kathmandu_Precipitation,Kathmandu_Rainfall_MM,Kathmandu_Air_Pressure,Kavre_Wind_Speed,Kavre_Temperature,Kavre_Precipitation,Kavre_Rainfall_MM,Kavre_Air_Pressure,Sarlahi_Wind_Speed,Sarlahi_Temperature,Sarlahi_Precipitation,Sarlahi_Rainfall_MM,Sarlahi_Air_Pressure,day,month,day_of_week,is_weekend,month_sin,month_cos
2023-01-13,46.67,139050.0,130.79,172.0,0,0,0,0,1,7.26,9.6,9.65,0.0,0.0,850.15,9.7,11.85,0.0,0.0,869.5,7.6,10.5,0.0,0.0,846.05,6.7,12.15,0.0,0.0,1001.6,13,1,4,0,0.49999999999999994,0.8660254037844387
2023-01-14,45.0,139575.0,130.43,172.0,0,0,0,0,1,7.26,10.8,8.700000000000001,0.0,0.0,849.15,10.8,11.4,0.0,0.0,869.55,8.6,10.05,0.0,0.0,846.0999999999999,13.3,14.25,0.0,0.0,1000.75,14,1,5,1,0.49999999999999994,0.8660254037844387
2023-01-15,45.0,139575.0,130.43,172.0,0,0,0,0,1,7.26,13.1,10.25,0.0,0.0,848.5999999999999,10.0,11.25,0.0,0.0,867.6500000000001,6.4,9.15,0.0,0.0,844.2,16.2,14.35,0.0,0.0,1000.95,15,1,6,0,0.49999999999999994,0.8660254037844387
2023-01-16,45.0,75400.0,130.43,172.0,0,0,0,0,1,7.26,10.0,7.949999999999999,0.0,0.0,849.8,10.3,9.25,0.0,0.0,868.6,6.3,7.75,0.0,0.0,844.8,14.1,13.1,0.0,0.0,1003.3,16,1,0,0,0.49999999999999994,0.8660254037844387
2023-01-17,45.835,75175.0,130.89,172.0,0,0,0,0,1,7.26,11.5,6.75,0.0,0.0,849.35,9.7,8.299999999999999,0.0,0.0,868.8,8.6,8.15,0.0,0.0,845.3,11.4,12.65,0.0,0.0,1003.85,17,1,1,0,0.49999999999999994,0.8660254037844387
2023-01-18,45.835,112025.0,131.12,172.0,0,0,0,0,1,7.26,10.1,6.95,0.0,0.0,851.3499999999999,9.5,8.35,0.0,0.0,870.55,7.1,7.75,0.0,0.0,846.95,11.9,13.15,0.0,0.0,1005.75,18,1,2,0,0.49999999999999994,0.8660254037844387
2023-01-19,56.67,128350.0,130.29,172.0,0,0,0,0,1,7.26,10.0,8.1,0.0,0.0,853.5999999999999,10.0,8.7,0.0,0.0,872.25,7.9,7.8,0.0,0.0,848.55,8.9,12.35,0.0,0.0,1006.75,19,1,3,0,0.49999999999999994,0.8660254037844387
2023-01-20,56.67,140650.0,130.48,172.0,0,0,0,0,1,7.26,11.6,9.05,0.0,0.0,851.4000000000001,9.4,11.35,0.0,0.0,871.45,7.2,10.05,0.0,0.0,848.15,9.4,13.35,0.0,0.0,1005.55,20,1,4,0,0.49999999999999994,0.8660254037844387
2023-01-21,55.835,158700.0,130.1,172.0,0,0,0,0,1,7.26,10.7,10.95,0.0,0.0,851.9000000000001,11.0,12.8,0.0,0.0,871.8,9.5,11.2,0.0,0.0,848.4000000000001,14.9,15.7,0.0,0.0,1002.75,21,1,5,1,0.49999999999999994,0.8660254037844387
2023-01-22,55.835,158700.0,130.1,172.0,0,0,0,0,1,7.26,11.0,12.45,0.0,0.0,852.3,10.3,12.3,0.0,0.0,871.4,10.9,11.35,0.0,0.0,848.05,10.9,14.7,0.0,0.0,1003.05,22,1,6,0,0.49999999999999994,0.8660254037844387
2023-01-23,55.835,176150.0,130.1,172.0,0,0,0,0,1,7.26,9.7,11.85,0.0,0.0,852.3499999999999,10.7,14.0,0.0,0.0,871.75,11.0,13.0,0.0,0.0,848.55,8.8,16.15,0.0,0.0,1001.9,23,1,0,0,0.49999999999999994,0.8660254037844387
2023-01-24,56.67,166000.0,130.53,172.0,0,0,0,0,1,7.26,10.7,13.75,0.0,0.0,853.6500000000001,11.1,13.15,0.0,0.0,872.65,8.0,12.7,0.0,0.0,849.3499999999999,9.8,16.8,0.0,0.0,1003.65,24,1,1,0,0.49999999999999994,0.8660254037844387
2023-01-25,56.67,160890.0,131.06,172.0,0,0,0,0,1,7.26,10.5,14.15,0.0,0.0,853.5999999999999,10.8,14.25,0.0,0.0,872.9,10.2,13.65,0.0,0.0,849.8,9.4,17.7,0.0,0.0,1002.5,25,1,2,0,0.49999999999999994,0.8660254037844387
2023-01-26,55.0,177775.0,130.85,172.0,0,0,0,0,1,7.26,8.0,14.35,0.0,0.0,853.05,9.2,14.9,0.0,0.0,872.55,8.6,13.5,0.0,0.0,849.25,13.7,16.75,0.0,0.0,1001.7,26,1,3,0,0.49999999999999994,0.8660254037844387
2023-01-27,55.835,79475.0,130.85,172.0,0,0,0,0,1,7.26,10.2,15.65,0.0,0.0,852.8,11.2,15.55,0.0,0.0,872.0999999999999,10.1,14.3,0.0,0.0,849.1,12.0,18.3,0.0,0.0,1001.5,27,1,4,0,0.49999999999999994,0.8660254037844387
2023-01-28,56.0,142725.0,130.74,172.0,0,0,0,0,1,7.26,10.5,13.95,0.0,0.0,851.45,9.5,14.55,0.0,0.0,870.6500000000001,7.3,12.65,0.0,0.0,847.5,9.2,15.65,0.0,0.0,1002.0,28,1,5,1,0.49999999999999994,0.8660254037844387
2023-01-29,55.0,156875.0,130.74,172.0,0,0,0,0,1,7.26,8.0,13.0,0.0,0.0,852.3,6.8,13.95,0.0,0.0,871.5999999999999,7.7,11.95,0.0,0.0,848.25,8.3,15.95,0.0,0.0,1002.7,29,1,6,0,0.49999999999999994,0.8660254037844387
2023-01-30,45.5,175850.0,130.74,172.0,0,0,0,0,1,7.26,8.6,14.8,0.0,0.0,855.6,9.5,14.55,0.0,0.0,874.5,6.4,14.25,0.0,0.0,852.1,8.5,18.35,0.0,0.0,1003.55,30,1,0,0,0.49999999999999994,0.8660254037844387
2023-01-31,45.835,135125.0,130.7,172.0,0,0,0,0,1,7.26,10.3,16.1,0.0,0.0,852.8,12.0,15.75,0.0,0.0,872.4,9.7,13.8,0.0,0.0,848.9,14.6,18.15,0.0,0.0,1000.6,31,1,1,0,0.49999999999999994,0.8660254037844387
2023-02-01,45.835,130750.0,131.38,172.0,0,0,0,0,1,7.88,12.6,13.6,0.0,0.0,851.3,11.2,14.75,0.0,0.0,870.9,7.8,12.85,0.0,0.0,847.8,16.6,17.8,0.0,0.0,1001.5,1,2,2,0,0.8660254037844386,0.5000000000000001
2023-02-02,45.835,139900.0,131.38,172.0,0,0,0,0,1,7.88,11.9,13.3,0.0,0.0,850.95,9.4,14.1,0.0,0.0,870.4,7.8,12.75,0.0,0.0,848.2,10.5,15.6,0.0,0.0,1003.0,2,2,3,0,0.8660254037844386,0.5000000000000001
2023-02-03,46.67,111650.0,131.78,172.0,0,0,0,0,1,7.88,9.7,13.1,0.0,0.0,852.5,8.1,12.9,0.0,0.0,871.5,7.7,11.8,0.0,0.0,848.5999999999999,13.5,16.5,0.0,0.0,1001.65,3,2,4,0,0.8660254037844386,0.5000000000000001
2023-02-04,45.5,112075.0,131.23,172.0,0,0,0,0,1,7.88,12.4,12.8,0.0,0.0,849.75,8.4,14.15,0.0,0.0,869.4,8.7,12.15,0.0,0.0,846.2,12.2,16.35,0.0,0.0,999.85,4,2,5,1,0.8660254037844386,0.5000000000000001
2023-02-05,45.0,115325.0,131.23,172.0,0,0,0,0,1,7.88,11.4,10.6,0.0,0.0,847.8,7.6,13.2,0.2,0.2,868.5,6.9,10.8,0.0,0.0,844.9,12.8,16.8,0.0,0.0,999.55,5,2,6,0,0.8660254037844386,0.5000000000000001
2023-02-06,46.67,83725.0,131.23,175.0,0,0,0,0,1,7.88,12.8,12.35,0.2,0.2,849.6500000000001,9.2,12.7,1.0,1.0,869.0,11.6,11.25,0.1,0.1,846.25,12.8,16.75,0.0,0.0,999.65,6,2,0,0,0.8660254037844386,0.5000000000000001
2023-02-07,46.67,104525.0,132.67,175.0,0,0,0,0,1,7.88,8.4,10.95,0.0,0.0,846.5,10.5,12.5,0.1,0.1,866.25,8.7,11.05,0.1,0.1,843.75,12.6,17.85,0.0,0.0,997.7,7,2,1,0,0.8660254037844386,0.5000000000000001
2023-02-08,45.0,96500.0,132.63,175.0,0,0,0,0,1,7.88,10.8,10.8,0.0,0.0,848.25,10.0,12.45,0.0,0.0,868.1,10.6,11.5,0.0,0.0,845.35,12.6,17.55,0.0,0.0,999.5,8,2,2,0,0.8660254037844386,0.5000000000000001
2023-02-09,45.835,103700.0,132.3,175.0,0,0,0,0,1,7.88,11.5,11.05,0.0,0.0,849.25,10.5,12.35,0.0,0.0,869.0,7.9,10.0,0.3,0.3,845.4,9.6,17.35,0.0,0.0,1001.0,9,2,3,0,0.8660254037844386,0.5000000000000001
2023-02-10,46.67,117075.0,132.32,175.0,0,0,0,0,1,7.88,10.8,11.2,0.0,0.0,850.2,11.2,12.7,0.0,0.0,869.85,10.1,12.7,0.0,0.0,847.05,10.4,17.6,0.0,0.0,1001.2,10,2,4,0,0.8660254037844386,0.5000000000000001
2023-02-11,45.835,106950.0,132.3,175.0,0,0,0,0,1,7.88,11.2,14.25,0.0,0.0,850.95,11.8,15.0,0.0,0.0,870.5999999999999,8.6,13.55,0.0,0.0,847.4000000000001,11.4,18.05,0.0,0.0,999.95,11,2,5,1,0.8660254037844386,0.5000000000000001
2023-02-12,45.0,107945.0,132.3,175.0,0,0,0,0,1,7.88,15.1,12.45,0.0,0.0,849.7,11.0,12.95,0.0,0.0,869.2,13.5,12.1,0.0,0.0,845.75,27.5,19.5,0.0,0.0,999.6,12,2,6,0,0.8660254037844386,0.5000000000000001
2023-02-13,56.67,117125.0,132.3,175.0,0,0,0,0,1,7.88,12.5,12.55,0.0,0.0,847.65,9.3,13.75,0.0,0.0,866.85,7.3,11.15,0.0,0.0,843.15,13.7,15.75,0.0,0.0,1000.6,13,2,0,0,0.8660254037844386,0.5000000000000001
2023-02-14,55.0,111925.0,132.66,175.0,0,0,0,0,1,7.88,11.7,12.2,0.0,0.0,852.0,10.8,12.25,0.0,0.0,870.95,6.4,11.3,0.0,0.0,847.7,8.9,16.3,0.0,0.0,1002.05,14,2,1,0,0.8660254037844386,0.5000000000000001
2023-02-15,56.67,119590.0,132.72,175.0,0,0,0,0,1,7.88,12.6,12.4,0.0,0.0,850.1500000000001,13.0,14.45,0.0,0.0,869.85,13.0,12.1,0.0,0.0,846.75,10.6,17.1,0.0,0.0,1000.65,15,2,2,0,0.8660254037844386,0.5000000000000001
2023-02-16,56.67,130525.0,132.79,175.0,0,0,0,0,1,7.88,11.2,12.7,0.0,0.0,851.5999999999999,12.0,16.1,0.0,0.0,872.5,13.0,14.2,0.0,0.0,849.75,10.9,18.75,0.0,0.0,1001.6,16,2,3,0,0.8660254037844386,0.5000000000000001
2023-02-17,45.0,88150.0,132.66,175.0,0,0,0,0,1,7.88,10.9,15.35,0.0,0.0,854.8,11.9,15.75,0.0,0.0,874.6,11.3,13.7,0.0,0.0,851.55,10.4,20.75,0.0,0.0,1002.7,17,2,4,0,0.8660254037844386,0.5000000000000001
2023-02-18,41.0,107070.0,132.84,175.0,0,0,0,0,1,7.88,11.5,14.0,0.0,0.0,853.8,15.3,16.25,0.0,0.0,874.5,10.3,14.1,0.0,0.0,851.4,13.9,21.5,0.0,0.0,1002.1,18,2,5,1,0.8660254037844386,0.5000000000000001
2023-02-19,37.67,85500.0,132.84,175.0,0,0,0,0,1,7.88,15.6,14.7,0.0,0.0,852.9000000000001,14.8,16.799999999999997,0.0,0.0,873.6500000000001,9.1,14.8,0.0,0.0,850.55,16.5,21.450000000000003,0.0,0.0,1001.5,19,2,6,0,0.8660254037844386,0.5000000000000001
2023-02-20,43.5,94775.0,132.84,175.0,0,0,0,0,1,7.88,13.0,14.7,0.0,0.0,851.2,10.3,16.35,0.0,0.0,871.8499999999999,10.3,14.05,0.0,0.0,849.0999999999999,10.4,21.05,0.0,0.0,1000.45,20,2,0,0,0.8660254037844386,0.5000000000000001
2023-02-21,38.33,107475.0,132.66,175.0,0,0,0,0,1,7.88,12.6,14.85,0.0,0.0,852.05,11.8,15.4,0.0,0.0,871.75,8.0,14.8,1.0,1.0,849.25,15.0,21.7,0.0,0.0,1000.15,21,2,1,0,0.8660254037844386,0.5000000000000001
2023-02-22,55.835,93875.0,132.77,175.0,0,0,0,0,1,7.88,12.6,14.85,0.5,0.5,850.5,8.2,15.65,4.8,4.8,870.4000000000001,9.2,14.0,0.9,0.9,847.45,15.9,21.95,0.0,0.0,997.85,22,2,2,0,0.8660254037844386,0.5000000000000001
2023-02-23,55.835,135100.0,132.87,175.0,0,0,0,0,1,7.88,14.1,15.25,0.0,0.0,849.1500000000001,10.8,17.2,0.1,0.1,869.6,8.9,14.55,0.3,0.3,846.7,11.3,21.05,0.0,0.0,997.85,23,2,3,0,0.8660254037844386,0.5000000000000001
2023-02-24,55.835,149075.0,132.68,175.0,0,0,0,0,1,7.88,13.4,15.35,0.0,0.0,851.95,9.2,15.75,0.0,0.0,871.5999999999999,10.8,13.75,0.0,0.0,848.6500000000001,12.4,20.3,0.0,0.0,1001.05,24,2,4,0,0.8660254037844386,0.5000000000000001
2023-02-25,55.835,145000.0,132.71,175.0,0,0,0,0,1,7.88,11.6,13.5,0.5,0.5,854.5999999999999,6.9,13.5,2.4,2.4,874.2,6.0,11.9,1.2,1.2,851.8,15.9,21.4,0.0,0.0,1004.9,25,2,5,1,0.8660254037844386,0.5000000000000001
2023-02-26,55.0,154950.0,132.71,175.0,0,0,0,0,1,7.88,9.9,12.45,4.0,4.0,856.45,5.9,13.6,5.1,5.1,876.15,8.3,11.45,7.6,7.6,853.0999999999999,14.0,21.3,0.0,0.0,1006.2,26,2,6,0,0.8660254037844386,0.5000000000000001
2023-02-27,55.0,126675.0,132.71,175.0,0,0,0,0,1,7.88,7.8,12.2,0.6,0.6,855.1500000000001,9.7,13.1,1.1,1.1,875.1500000000001,11.9,11.35,2.4,2.4,852.0,11.9,20.65,0.0,0.0,1005.05,27,2,0,0,0.8660254037844386,0.5000000000000001
2023-02-28,56.67,121875.0,132.84,175.0,0,0,0,0,1,7.88,11.5,13.2,0.0,0.0,854.65,8.6,14.2,0.8,0.8,874.75,6.6,12.15,1.3,1.3,851.6,10.7,21.4,0.0,0.0,1004.7,28,2,1,0,0.8660254037844386,0.5000000000000001
2023-03-01,55.0,116400.0,132.57,175.0,1,0,0,1,0,7.44,14.1,13.9,0.3,0.3,856.0,8.7,15.3,0.7,0.7,876.3499999999999,6.7,13.45,0.3,0.3,853.2,14.1,22.75,0.0,0.0,1005.2,1,3,2,0,1.0,6.123233995736766e-17
2023-03-02,55.0,117700.0,132.31,175.0,1,0,0,1,0,7.44,11.9,14.0,0.0,0.0,855.3,9.0,15.75,0.5,0.5,875.55,8.7,13.95,0.6,0.6,852.7,14.8,22.75,0.0,0.0,1004.5,2,3,3,0,1.0,6.123233995736766e-17
2023-03-03,45.0,131035.0,132.46,175.0,1,0,0,1,0,7.44,13.0,14.9,0.0,0.0,855.65,7.9,16.0,0.3,0.3,875.9000000000001,7.1,14.55,0.7,0.7,853.6,15.2,23.65,0.0,0.0,1004.4,3,3,4,0,1.0,6.123233995736766e-17
2023-03-05,45.0,10250.0,131.45,175.0,1,0,0,1,0,7.44,11.9,16.2,0.8,0.8,856.1,10.0,16.6,0.6,0.6,875.9000000000001,12.1,14.5,0.3,0.3,853.1,13.3,24.5,0.1,0.1,1002.8,5,3,6,0,1.0,6.123233995736766e-17
2023-03-06,46.67,174775.0,131.45,175.0,1,0,0,1,0,7.44,14.2,15.75,0.0,0.0,853.35,10.2,18.05,0.0,0.0,873.95,10.3,15.5,0.3,0.3,850.85,18.2,23.6,0.0,0.0,1000.9,6,3,0,0,1.0,6.123233995736766e-17
2023-03-07,56.67,123100.0,131.36,175.0,1,0,0,1,0,7.44,12.8,15.3,0.0,0.0,853.65,7.1,17.2,0.0,0.0,873.95,7.9,14.7,0.6,0.6,851.0,16.2,22.5,0.0,0.0,1002.2,7,3,1,0,1.0,6.123233995736766e-17
2023-03-08,56.67,110325.0,131.36,175.0,1,0,0,1,0,7.44,11.6,14.05,1.1,1.1,855.85,8.4,14.15,7.0,7.0,875.85,8.8,11.3,2.2,2.2,852.65,16.0,19.6,5.4,5.4,1005.15,8,3,2,0,1.0,6.123233995736766e-17
2023-03-09,65.0,54125.0,131.6,175.0,1,0,0,1,0,7.44,11.9,13.6,0.2,0.2,854.25,9.3,15.55,1.7,1.7,874.45,11.6,13.25,1.8,1.8,851.55,16.3,21.75,0.0,0.0,1002.85,9,3,3,0,1.0,6.123233995736766e-17
2023-03-10,65.83500000000001,95150.0,131.47,175.0,1,0,0,1,0,7.44,10.2,14.15,0.0,0.0,853.95,5.1,16.0,0.4,0.4,874.4000000000001,7.9,14.5,0.1,0.1,852.05,13.8,22.25,0.0,0.0,1001.9,10,3,4,0,1.0,6.123233995736766e-17
2023-03-11,66.67,133525.0,131.57,175.0,1,0,0,1,0,7.44,11.3,14.4,0.0,0.0,853.9,9.0,16.9,3.9,3.9,874.4000000000001,11.1,14.4,0.0,0.0,851.5,14.0,22.0,0.0,0.0,1002.4,11,3,5,1,1.0,6.123233995736766e-17
2023-03-12,65.0,,131.57,175.0,1,0,0,1,0,7.44,10.8,14.85,0.0,0.0,854.6500000000001,9.8,17.15,0.3,0.3,875.25,8.7,15.4,0.0,0.0,852.5,11.2,23.2,0.0,0.0,1001.75,12,3,6,0,1.0,6.123233995736766e-17
2023-03-13,66.67,97400.0,131.57,175.0,1,0,0,1,0,7.44,9.1,16.0,2.0,2.0,854.25,9.6,17.15,7.1,7.1,874.05,9.8,15.0,15.8,15.8,851.35,10.6,23.6,0.0,0.0,1000.3,13,3,0,0,1.0,6.123233995736766e-17
2023-03-14,41.67,142425.0,131.7,175.0,1,0,0,1,0,7.44,11.2,15.0,5.6,5.6,851.2,10.0,16.0,6.4,6.4,871.1,10.2,13.8,10.0,10.0,848.4,14.1,23.55,0.8,0.8,997.4,14,3,1,0,1.0,6.123233995736766e-17
2023-03-15,50.835,107125.0,132.29,175.0,1,0,0,1,0,7.44,10.3,14.05,0.2,0.2,850.15,8.4,15.3,2.9,2.9,869.75,7.6,14.3,3.6,3.6,847.8,13.7,23.25,0.0,0.0,997.0,15,3,2,0,1.0,6.123233995736766e-17
2023-03-16,50.835,116850.0,132.46,175.0,1,0,0,1,0,7.44,11.6,15.2,0.3,0.3,851.7,8.7,16.75,0.4,0.4,871.9,7.7,14.45,0.1,0.1,849.05,19.1,23.45,0.0,0.0,999.25,16,3,3,0,1.0,6.123233995736766e-17
2023-03-17,50.835,146550.0,132.68,175.0,1,0,0,1,0,7.44,15.3,14.6,1.0,1.0,853.2,11.8,16.200000000000003,1.6,1.6,873.3499999999999,10.3,13.6,9.2,9.2,850.05,14.1,22.85,3.2,3.2,1000.6,17,3,4,0,1.0,6.123233995736766e-17
2023-03-18,51.67,164800.0,132.39,175.0,1,0,0,1,0,7.44,12.8,13.7,0.2,0.2,851.75,12.3,14.8,4.7,4.7,871.5,11.3,13.45,12.1,12.1,848.9,15.4,22.45,0.7,0.7,998.7,18,3,5,1,1.0,6.123233995736766e-17
2023-03-19,50.0,116975.0,132.39,175.0,1,0,0,1,0,7.44,7.6,13.65,4.7,4.7,850.15,7.2,14.75,10.4,10.4,869.5999999999999,7.2,12.6,6.8,6.8,846.65,17.7,22.05,13.1,13.1,997.45,19,3,6,0,1.0,6.123233995736766e-17
2023-03-20,56.67,148775.0,132.39,175.0,1,0,0,1,0,7.44,9.7,13.45,9.2,9.2,848.3499999999999,8.9,14.65,9.3,9.3,867.75,8.9,12.3,5.4,5.4,844.6500000000001,16.8,21.0,11.1,11.1,996.45,20,3,0,0,1.0,6.123233995736766e-17
2023-03-21,56.67,128275.0,132.52,175.0,0,0,0,1,0,7.44,11.0,13.6,14.1,14.1,848.9,8.4,13.95,20.5,20.5,868.45,7.1,11.4,13.7,13.7,845.2,13.3,21.05,4.1,4.1,996.95,21,3,1,0,1.0,6.123233995736766e-17
2023-03-22,56.67,110370.0,132.56,175.0,0,0,0,1,0,7.44,11.4,12.8,0.6,0.6,848.1,8.9,13.6,0.5,0.5,868.0,7.6,12.3,1.6,1.6,844.65,16.6,21.15,0.0,0.0,995.95,22,3,2,0,1.0,6.123233995736766e-17
2023-03-23,56.67,202775.0,132.56,175.0,0,0,0,1,0,7.44,11.5,13.35,0.6,0.6,846.65,6.8,14.9,1.9,1.9,866.75,9.5,12.55,3.1,3.1,843.7,16.1,21.65,0.0,0.0,995.4,23,3,3,0,1.0,6.123233995736766e-17
2023-03-24,50.835,192350.0,131.93,175.0,0,0,0,1,0,7.44,10.2,14.25,2.6,2.6,849.1500000000001,7.9,15.05,1.8,1.8,869.0,7.9,13.65,3.6,3.6,846.4000000000001,11.1,22.4,0.0,0.0,997.35,24,3,4,0,1.0,6.123233995736766e-17
2023-03-25,51.67,151625.0,132.28,175.0,0,0,0,1,0,7.44,13.0,15.05,0.4,0.4,852.0,11.9,15.55,0.0,0.0,871.65,10.4,14.9,0.0,0.0,849.0999999999999,14.3,23.75,0.2,0.2,998.55,25,3,5,1,1.0,6.123233995736766e-17
2023-03-26,45.0,139725.0,132.28,175.0,0,0,0,1,0,7.44,13.8,16.35,0.0,0.0,850.4,8.9,17.65,0.0,0.0,869.95,10.5,15.45,0.0,0.0,846.7,27.6,24.200000000000003,0.0,0.0,995.25,26,3,6,0,1.0,6.123233995736766e-17
2023-03-27,45.0,183200.0,132.28,175.0,0,0,0,1,0,7.44,13.4,15.55,0.0,0.0,848.0,7.8,17.6,0.0,0.0,868.3,8.5,14.4,0.0,0.0,845.5,18.2,23.8,0.0,0.0,995.55,27,3,0,0,1.0,6.123233995736766e-17
2023-03-28,45.0,166475.0,132.1,175.0,0,0,0,1,0,7.44,12.3,16.5,0.0,0.0,849.1,9.2,16.55,0.4,0.4,868.7,8.5,14.85,0.1,0.1,845.9000000000001,16.2,23.8,0.0,0.0,996.0,28,3,1,0,1.0,6.123233995736766e-17
2023-03-29,55.0,181575.0,131.81,175.0,0,0,0,1,0,7.44,10.8,16.05,0.0,0.0,850.9000000000001,7.9,16.8,1.9,1.9,870.85,7.5,14.5,0.5,0.5,848.1500000000001,10.8,22.95,0.0,0.0,997.85,29,3,2,0,1.0,6.123233995736766e-17
2023-03-30,45.0,141275.0,132.05,175.0,0,0,0,1,0,7.44,14.3,16.95,0.0,0.0,849.95,7.6,18.0,0.0,0.0,870.0,7.7,15.45,0.4,0.4,847.15,15.9,24.3,0.0,0.0,995.2,30,3,3,0,1.0,6.123233995736766e-17
2023-03-31,45.0,206075.0,132.05,175.0,0,0,0,1,0,7.44,19.0,16.25,1.7,1.7,850.0,8.6,17.200000000000003,6.8,6.8,870.0,10.4,14.85,8.6,8.6,847.5,21.3,24.5,12.6,12.6,996.85,31,3,4,0,1.0,6.123233995736766e-17
2023-04-01,45.0,180750.0,131.77,175.0,0,0,0,1,0,7.76,11.6,13.9,3.0,3.0,849.1,11.4,15.15,6.7,6.7,868.8499999999999,12.0,13.15,6.4,6.4,846.25,18.0,22.450000000000003,1.6,1.6,996.5,1,4,5,1,0.8660254037844387,-0.4999999999999998
2023-04-02,55.0,181050.0,131.77,175.0,0,0,0,1,0,7.76,12.2,12.55,2.9,2.9,847.0,9.4,13.9,4.2,4.2,866.7,7.3,11.9,8.3,8.3,843.55,16.6,21.25,2.2,2.2,994.6,2,4,6,0,0.8660254037844387,-0.4999999999999998
2023-04-03,65.0,157750.0,131.77,165.0,0,0,0,1,0,7.76,11.5,14.5,2.0,2.0,845.8499999999999,7.4,14.9,1.3,1.3,865.25,6.4,13.05,1.9,1.9,842.7,17.4,22.5,0.0,0.0,993.75,3,4,0,0,0.8660254037844387,-0.4999999999999998
2023-04-04,65.0,168833.0,132.04,165.0,0,0,0,1,0,7.76,13.5,15.25,1.1,1.1,847.9,12.2,16.7,0.4,0.4,868.05,7.6,14.9,0.8,0.8,845.55,18.1,23.65,0.5,0.5,994.95,4,4,1,0,0.8660254037844387,-0.4999999999999998
2023-04-05,65.0,127775.0,132.04,165.0,0,0,0,1,0,7.76,11.3,16.9,0.0,0.0,849.05,9.4,17.0,0.9,0.9,867.55,7.7,15.7,0.2,0.2,845.25,21.0,24.3,0.0,0.0,994.6,5,4,2,0,0.8660254037844387,-0.4999999999999998
2023-04-06,65.0,135350.0,131.51,165.0,0,0,0,1,0,7.76,12.1,17.15,0.0,0.0,850.0999999999999,8.7,18.3,0.0,0.0,870.35,8.5,15.8,0.2,0.2,847.4000000000001,13.3,24.0,0.0,0.0,996.95,6,4,3,0,0.8660254037844387,-0.4999999999999998
2023-04-07,65.0,104825.0,131.32,165.0,0,0,0,1,0,7.76,13.6,18.0,0.0,0.0,852.2,8.2,19.05,0.0,0.0,872.4,6.9,16.45,0.2,0.2,849.7,14.8,25.05,0.0,0.0,999.1,7,4,4,0,0.8660254037844387,-0.4999999999999998
2023-04-08,55.0,127825.0,131.32,165.0,0,0,0,1,0,7.76,12.5,18.700000000000003,0.0,0.0,854.6,9.4,19.1,0.1,0.1,874.2,8.1,17.35,0.0,0.0,851.95,13.4,24.6,0.0,0.0,1000.6,8,4,5,1,0.8660254037844387,-0.4999999999999998
2023-04-09,55.0,122005.0,131.32,165.0,0,0,0,1,0,7.76,15.3,18.95,0.0,0.0,854.75,12.8,19.7,0.0,0.0,874.9000000000001,8.8,17.6,0.0,0.0,851.9,24.4,26.0,0.0,0.0,999.15,9,4,6,0,0.8660254037844387,-0.4999999999999998
2023-04-10,55.0,126125.0,131.32,165.0,1,0,0,1,0,7.76,13.3,18.25,0.0,0.0,852.1,11.2,19.5,0.0,0.0,872.5,8.4,17.7,0.0,0.0,849.85,20.9,25.950000000000003,0.0,0.0,997.4,10,4,0,0,0.8660254037844387,-0.4999999999999998
2023-04-11,55.0,132550.0,131.48,165.0,1,0,0,1,0,7.76,15.3,19.5,0.0,0.0,851.6500000000001,8.7,20.35,0.0,0.0,871.9000000000001,7.6,17.7,0.2,0.2,849.1500000000001,16.6,25.75,0.0,0.0,997.3,11,4,1,0,0.8660254037844387,-0.4999999999999998
2023-04-12,55.0,114600.0,131.71,165.0,1,0,0,1,0,7.76,14.6,19.95,0.0,0.0,852.05,9.6,20.95,0.0,0.0,872.2,8.9,18.6,0.0,0.0,849.55,11.8,25.65,0.0,0.0,996.45,12,4,2,0,0.8660254037844387,-0.4999999999999998
2023-04-13,55.0,159750.0,131.63,165.0,1,0,0,1,0,7.76,14.2,21.6,0.0,0.0,851.1,10.9,21.8,0.0,0.0,870.75,9.4,19.4,0.0,0.0,848.8,14.9,26.25,0.0,0.0,994.75,13,4,3,0,0.8660254037844387,-0.4999999999999998
2023-04-14,55.0,115005.0,131.27,165.0,1,0,0,1,0,7.76,14.6,21.05,0.0,0.0,851.25,9.9,22.55,0.0,0.0,871.75,7.5,19.55,0.1,0.1,849.2,14.1,27.7,0.0,0.0,995.4,14,4,4,0,0.8660254037844387,-0.4999999999999998
2023-04-15,55.0,161325.0,131.27,165.0,1,0,0,1,0,7.76,14.5,22.15,0.0,0.0,852.9000000000001,10.7,22.9,0.0,0.0,872.9000000000001,6.3,20.0,0.1,0.1,850.6500000000001,11.0,28.6,0.0,0.0,996.0,15,4,5,1,0.8660254037844387,-0.4999999999999998
